word,frequency,language
le,68,spa
gustaba,10,spa
bailar,1,spa
pero,32,spa
sobre,9,spa
cocinaba,2,spa
postres,4,spa
mañana,1,spa
salir,3,spa
visitar,7,spa
otorgó,1,spa
canasta,18,spa
llevaba,5,spa
uvas,5,spa
vino,8,spa
pan,7,spa
camino,20,spa
entrar,2,spa
topó,1,spa
aparentó,1,spa
intentar,1,spa
asustarla,2,spa
también,16,spa
parecía,2,spa
algo,7,spa
obsesionado,1,spa
continuaba,1,spa
antes,4,spa
plan,3,spa
durante,1,spa
entretuvo,3,spa
recogiendo,8,spa
unas,17,spa
visita,3,spa
tuvo,4,spa
gran,6,spa
idea,5,spa
atacarla,2,spa
abalanzarse,1,spa
apareciera,1,spa
vez,16,spa
puso,11,spa
plantas,1,spa
recogió,3,spa
sirvió,5,spa
poco,9,spa
galletas,10,spa
sorprendida,9,spa
pues,7,spa
notaba,1,spa
diferente,6,spa
aspecto,1,spa
físico,1,spa
llamaba,1,spa
mucho,7,spa
atención,1,spa
salta,2,spa
resultó,2,spa
ser,6,spa
espantada,1,spa
tirando,3,spa
mueble,1,spa
vela,2,spa
eso,8,spa
acompañado,1,spa
perro,8,spa
escucharon,1,spa
decidieron,2,spa
entran,1,spa
ven,1,spa
hay,1,spa
desorden,1,spa
ve,3,spa
panza,26,spa
llena,8,spa
están,1,spa
felices,8,spa
apoyó,1,spa
utilizó,2,spa
tijeras,5,spa
apoyar,1,spa
les,3,spa
ocurrió,1,spa
llenar,2,spa
coserlo,2,spa
hecho,3,spa
aparentemente,2,spa
conocía,1,spa
cargaba,3,spa
interior,1,spa
busca,2,spa
agua,9,spa
sediento,1,spa
resbaló,1,spa
cayó,10,spa
estaban,5,spa
carcajeando,1,spa
final,2,spa
fueron,3,spa
contenta,2,spa
vio,17,spa
despidió,10,spa
compañía,2,spa
cabaña,5,spa
medio,1,spa
pequeña,2,spa
vestía,2,spa
caperuza,5,spa
bailaba,1,spa
son,1,spa
aplausos,1,spa
pastel,7,spa
cuando,26,spa
estuvo,3,spa
listo,1,spa
este,26,spa
salió,14,spa
recorrer,1,spa
botella,1,spa
despedía,2,spa
iba,20,spa
despreocupada,1,spa
hambriento,4,spa
persiguió,2,spa
darse,6,spa
persiguiendo,3,spa
aprovechó,3,spa
meterse,1,spa
escondidas,1,spa
dentro,9,spa
atacó,7,spa
dejó,3,spa
todas,3,spa
lado,2,spa
acomodó,1,spa
quien,6,spa
acostada,4,spa
sino,8,spa
vestido,2,spa
escondió,1,spa
debajo,1,spa
sábanas,2,spa
curiosa,1,spa
empezó,3,spa
preguntar,2,spa
qué,7,spa
ojos,4,spa
tan,6,spa
grandes,5,spa
o,5,spa
orejas,4,spa
hocico,1,spa
grande,3,spa
verse,1,spa
cuestionado,1,spa
saltar,2,spa
corriendo,5,spa
lejos,1,spa
escuchó,2,spa
ruidos,2,spa
hasta,3,spa
cara,1,spa
satisfacción,1,spa
si,5,spa
hubiera,1,spa
cortó,6,spa
ahí,3,spa
rescatadas,1,spa
ayuda,1,spa
llenó,2,spa
ayudó,1,spa
coser,3,spa
despertó,4,spa
sentía,4,spa
pesada,2,spa
pozo,12,spa
cercano,1,spa
quedó,9,spa
atrapado,1,spa
salvo,1,spa
rumbo,1,spa
nuevamente,1,spa
cuento,1,spa
nombre,1,spa
indica,1,spa
larga,1,spa
cocinar,2,spa
abuelita,95,spa
ricos,1,spa
así,12,spa
mandó,7,spa
cesta,4,spa
algunas,2,spa
feroz,2,spa
adornar,1,spa
regalos,1,spa
adelantó,5,spa
sorpresa,3,spa
disfrazó,1,spa
sus,1,spa
propias,1,spa
ropa,3,spa
platos,1,spa
cuanto,1,spa
volteó,1,spa
mal,2,spa
extraño,1,spa
cuestionó,1,spa
boca,1,spa
tienes,3,spa
otra,2,spa
comérsela,4,spa
dormido,3,spa
pudo,3,spa
abrir,1,spa
rescatando,1,spa
diera,4,spa
buscaron,1,spa
rocas,6,spa
metieron,1,spa
tirarlo,1,spa
río,3,spa
despidieron,2,spa
ambas,3,spa
gustaban,6,spa
estando,2,spa
llevárselas,1,spa
directo,2,spa
atacar,4,spa
llega,3,spa
sirve,1,spa
simuló,1,spa
acostó,1,spa
acerca,2,spa
realidad,2,spa
da,1,spa
está,1,spa
asusta,1,spa
parecer,1,spa
come,1,spa
escena,1,spa
logra,1,spa
salvar,1,spa
llenan,1,spa
despierta,1,spa
puede,1,spa
más,11,spa
peso,2,spa
cae,1,spa
despiden,1,spa
Charles,4,spa
visitó,2,spa
uva,3,spa
jugo,1,spa
caminando,7,spa
repente,4,spa
atrás,1,spa
enojado,1,spa
asustó,4,spa
pensativo,1,spa
encontraba,1,spa
viendo,1,spa
feliz,7,spa
tiró,1,spa
cajón,1,spa
florero,4,spa
acostado,4,spa
abrió,5,spa
trajo,3,spa
jardín,1,spa
llenaron,2,spa
ellas,2,spa
sostenía,1,spa
hilo,1,spa
aguja,3,spa
riendo,1,spa
caminaba,2,spa
cansado,4,spa
hundió,1,spa
acompañaba,1,spa
Perrault,3,spa
cumpleaños,1,spa
hizo,9,spa
regaló,2,spa
vivían,1,spa
solas,1,spa
agarró,2,spa
dijo,7,spa
adiós,1,spa
hambre,2,spa
distrajó,1,spa
quería,9,spa
entregar,1,spa
primero,3,spa
todavía,1,spa
vestirse,1,spa
fingir,1,spa
estar,1,spa
durmiendo,3,spa
vaso,1,spa
esperaba,2,spa
acercara,1,spa
comenzó,3,spa
notar,1,spa
diferencias,1,spa
notó,1,spa
dientes,1,spa
unos,1,spa
extraños,1,spa
terminó,1,spa
comiéndose,1,spa
durmió,1,spa
cerca,2,spa
escuchado,1,spa
gritos,1,spa
problemas,1,spa
salieron,3,spa
rellenar,2,spa
quiso,4,spa
tomar,1,spa
aventuras,1,spa
irse,2,spa
ofreció,2,spa
acompañarla,1,spa
nada,3,spa
malo,1,spa
sucediera,1,spa
llamada,1,spa
otro,2,spa
extremo,1,spa
adentrarse,1,spa
apareció,4,spa
perseguirlo,1,spa
bonitas,1,spa
llegar,4,spa
colocó,3,spa
bellas,1,spa
saludar,1,spa
saltó,8,spa
dispuesto,1,spa
comerse,2,spa
haber,3,spa
ilesa,1,spa
cambio,2,spa
víveres,1,spa
llevado,2,spa
fin,1,spa
despertarse,1,spa
sabía,1,spa
habían,3,spa
insertado,1,spa
reían,3,spa
podía,5,spa
acompañada,3,spa
regreso,3,spa
animal,1,spa
salvaje,1,spa
usar,1,spa
cocinarle,1,spa
llevara,4,spa
comer,5,spa
detrás,2,spa
distrajo,1,spa
únicos,1,spa
dieron,1,spa
pajaritos,2,spa
llevó,2,spa
sorprendió,3,spa
lugar,1,spa
solamente,1,spa
disfraz,1,spa
asombró,1,spa
ah,1,spa
empezara,1,spa
gordo,1,spa
todos,8,spa
rieron,1,spa
regresó,1,spa
ignoró,1,spa
amiga,3,spa
ese,3,spa
pensó,3,spa
comería,1,spa
fingió,1,spa
escapó,1,spa
mató,3,spa
vivieron,1,spa
entregó,1,spa
llevaron,1,spa
tiraron,1,spa
volvió,2,spa
pelo,1,spa
rubio,2,spa
campo,1,spa
frutas,2,spa
acechaba,1,spa
cuidaba,1,spa
detuvo,1,spa
recoger,2,spa
trató,1,spa
actuaba,1,spa
raro,1,spa
tal,1,spa
enferma,1,spa
descubierto,1,spa
perseguirla,1,spa
arma,2,spa
realmente,1,spa
sido,1,spa
trampa,1,spa
allí,1,spa
rellenaron,1,spa
cosió,1,spa
panzón,1,spa
acompañó,2,spa
siempre,3,spa
cargar,1,spa
caperucita,1,spa
podría,1,spa
llevar,2,spa
sería,1,spa
bueno,4,spa
fuera,2,spa
visitarla,1,spa
deleitó,1,spa
paseaba,1,spa
área,1,spa
ahuyentar,1,spa
caso,1,spa
muchas,1,spa
florecitas,1,spa
contra,2,spa
macetero,2,spa
desde,1,spa
nunca,1,spa
visto,2,spa
extraña,3,spa
garras,2,spa
grandotes,1,spa
esperó,1,spa
huyendo,1,spa
cómo,2,spa
barriga,3,spa
sacó,4,spa
sacando,2,spa
hiciera,1,spa
daño,1,spa
nadie,1,spa
cargando,1,spa
esa,2,spa
cantidad,1,spa
rió,1,spa
cabello,1,spa
usaba,1,spa
preparar,1,spa
hubo,1,spa
sola,2,spa
fruta,2,spa
paró,1,spa
buscar,1,spa
debía,1,spa
ganar,1,spa
ventaja,1,spa
parado,1,spa
echó,1,spa
plato,1,spa
copa,1,spa
respectivamente,1,spa
haciéndose,1,spa
pasar,6,spa
forma,1,spa
es,4,spa
asustada,3,spa
rifle,2,spa
probablemente,1,spa
cabe,1,spa
mencionar,1,spa
hecha,1,spa
desastre,1,spa
vivas,1,spa
metió,3,spa
traído,1,spa
costuraron,1,spa
asomó,1,spa
vestida,1,spa
cada,1,spa
semana,1,spa
transcurso,1,spa
señor,1,spa
asustar,1,spa
hacha,2,spa
tarde,5,spa
desvió,3,spa
ramo,1,spa
percatarse,1,spa
esto,4,spa
cortado,2,spa
embargo,1,spa
percatado,1,spa
decirle,1,spa
habia,1,spa
llegado,2,spa
traido,1,spa
cubría,1,spa
rostro,1,spa
saltando,1,spa
mostrándole,1,spa
recostada,1,spa
suceso,1,spa
incidente,1,spa
recostado,1,spa
sanas,1,spa
salvas,1,spa
pidó,1,spa
llenarían,1,spa
consiguiente,1,spa
coserían,1,spa
cuerpo,1,spa
costurada,1,spa
pesor,1,spa
cayera,2,spa
acompañar,2,spa
regresara,1,spa
érase,2,spa
apodaban,1,spa
gorro,1,spa
repostera,1,spa
muchos,1,spa
perseguía,1,spa
buena,2,spa
gente,1,spa
engañar,1,spa
jugando,1,spa
oportunidad,1,spa
adelantarse,1,spa
tocó,1,spa
puerta,3,spa
amable,1,spa
cariñoso,1,spa
dado,2,spa
asombrada,2,spa
haciendo,3,spa
escopeta,1,spa
empezaron,2,spa
reír,1,spa
salvada,1,spa
llévate,1,spa
esta,2,spa
llévala,1,spa
tu,2,spa
seguido,1,spa
dónde,2,spa
dirigía,2,spa
hacerse,1,spa
ideando,1,spa
brillante,1,spa
ataca,1,spa
descansando,2,spa
enorme,3,spa
decide,1,spa
ayudar,1,spa
rescatar,1,spa
cortándole,1,spa
estas,1,spa
pudieron,1,spa
tuvieron,1,spa
llenarle,1,spa
sintiera,1,spa
tropezó,1,spa
estuvieron,2,spa
ido,1,spa
calor,1,spa
pesar,1,spa
parada,1,spa
platicando,1,spa
siguiente,1,spa
regresar,1,spa
venía,1,spa
señora,1,spa
entrado,1,spa
poner,1,spa
preguntarle,1,spa
respondió,2,spa
voz,1,spa
quitó,1,spa
sábana,1,spa
buró,1,spa
pasando,2,spa
alboroto,1,spa
roncaba,1,spa
aprovechar,1,spa
rajó,1,spa
tijera,1,spa
sorpresivamente,1,spa
vida,1,spa
costurarlo,2,spa
ni,1,spa
pesado,1,spa
agradeció,2,spa
gracias,1,spa
ellos,1,spa
aún,1,spa
seguía,1,spa
viva,1,spa
vestimenta,1,spa
atenta,1,spa
responsable,1,spa
educada,1,spa
hacía,3,spa
sé,1,spa
pasaban,2,spa
juntas,1,spa
puedes,1,spa
visitas,1,spa
estás,1,spa
dirigió,1,spa
darle,3,spa
contaba,2,spa
distría,1,spa
alcanzó,1,spa
atacaría,1,spa
distraía,1,spa
pensaba,1,spa
saludó,1,spa
contestaba,2,spa
preguntas,1,spa
reaccionó,1,spa
haberla,1,spa
carpintero,2,spa
salvarlo,1,spa
contentos,1,spa
apoyándose,1,spa
uno,1,spa
convivían,1,spa
alegres,1,spa
divirtiéndose,1,spa
paz,1,spa
finalmente,1,spa
retira,1,spa
amigo,1,spa
nuevo,1,spa
deseándole,1,spa
vestir,1,spa
menudo,1,spa
observaba,1,spa
perseguir,1,spa
siguió,2,spa
llevándole,1,spa
poniéndole,1,spa
observar,1,spa
previo,1,spa
aviso,1,spa
manera,1,spa
tendido,1,spa
e,1,spa
salieran,1,spa
estos,1,spa
disfrutaron,1,spa
postre,1,spa
rubia,1,spa
intentaba,1,spa
mismo,1,spa
tiempo,1,spa
animalitos,2,spa
veían,1,spa
plantitas,1,spa
llevarlas,1,spa
abre,1,spa
encuentra,1,spa
aterrada,1,spa
preocupados,1,spa
sorprende,1,spa
asustándola,1,spa
gritó,1,spa
horror,1,spa
habérsela,1,spa
mascota,2,spa
mitad,1,spa
muerto,1,spa
luego,1,spa
terminaron,1,spa
corserlo,1,spa
despertado,1,spa
tres,1,spa
cuatro,1,spa
quedado,1,spa
despide,1,spa
hora,1,spa
