word,frequency,language
clothes,1,eng
disguised,3,eng
himself,5,eng
hungrily,1,eng
approached,4,eng
talking,2,eng
trying,1,eng
hide,2,eng
underneath,2,eng
covers,2,eng
disguise,2,eng
identity,1,eng
revelead,1,eng
realized,1,eng
both,2,eng
seems,1,eng
taking,3,eng
their,8,eng
shotgun,2,eng
discovered,1,eng
sitting,2,eng
wow,2,eng
sliced,1,eng
contented,3,eng
retrieved,1,eng
child,1,eng
stomach,20,eng
honestly,1,eng
clear,1,eng
actually,2,eng
happened,3,eng
safe,2,eng
fill,2,eng
about,7,eng
situation,1,eng
three,2,eng
woman,1,eng
hid,3,eng
bushes,2,eng
watching,3,eng
upset,2,eng
wander,1,eng
towards,7,eng
laughed,5,eng
gun,2,eng
appears,2,eng
young,3,eng
named,2,eng
spent,1,eng
lot,2,eng
adored,1,eng
much,9,eng
apple,1,eng
eye,1,eng
show,4,eng
loved,3,eng
wear,2,eng
place,1,eng
earned,2,eng
nickname,1,eng
sent,2,eng
been,5,eng
feeling,3,eng
send,1,eng
jams,1,eng
breads,1,eng
recently,2,eng
hopefully,1,eng
feel,4,eng
cheer,2,eng
So,3,eng
wearing,2,eng
unaware,3,eng
evil,2,eng
tracking,1,eng
There,2,eng
woodcutter,1,eng
paying,1,eng
attention,1,eng
swore,1,eng
protect,1,eng
Since,1,eng
woodsman,13,eng
second,2,eng
plan,3,eng
rushed,2,eng
entered,8,eng
later,1,eng
innocently,1,eng
things,1,eng
help,2,eng
including,4,eng
traveled,1,eng
everything,1,eng
check,4,eng
noticed,3,eng
kind,1,eng
hiding,2,eng
underneat,1,eng
herself,2,eng
commented,2,eng
difference,1,eng
how,5,eng
hands,1,eng
tired,1,eng
questions,2,eng
began,2,eng
finally,1,eng
hoping,1,eng
snacks,3,eng
deep,1,eng
sleep,3,eng
destroyed,1,eng
hand,3,eng
found,4,eng
grizzly,1,eng
scene,1,eng
killed,1,eng
rescued,1,eng
gather,2,eng
needle,2,eng
thread,3,eng
sew,2,eng
slumber,1,eng
wandered,2,eng
away,5,eng
difficult,1,eng
meanwhile,1,eng
distance,1,eng
sight,1,eng
ending,1,eng
ends,1,eng
thankful,2,eng
own,2,eng
which,11,eng
saying,2,eng
chapter,1,eng
given,1,eng
admired,1,eng
greatly,1,eng
proud,1,eng
cute,1,eng
granddaughter,1,eng
constantly,1,eng
exclaimed,1,eng
surprise,2,eng
outside,2,eng
other,5,eng
nature,2,eng
friends,2,eng
addition,1,eng
those,9,eng
admiring,1,eng
window,1,eng
bottle,3,eng
stopper,1,eng
expire,1,eng
thirst,1,eng
infirm,1,eng
always,1,eng
bird,2,eng
observed,3,eng
farewell,5,eng
lovely,2,eng
spring,3,eng
probable,1,eng
green,1,eng
knowing,3,eng
doom,2,eng
store,2,eng
blithely,3,eng
sauntered,1,eng
tow,2,eng
creatures,1,eng
thicket,1,eng
dense,1,eng
follow,1,eng
animal,1,eng
guardians,1,eng
only,5,eng
bunny,1,eng
rabbit,3,eng
squirrel,4,eng
insufficient,1,eng
deterrent,1,eng
perils,1,eng
encountered,1,eng
alonf,1,eng
furious,1,eng
infringing,1,eng
maddened,1,eng
salivated,2,eng
salivating,2,eng
alright,2,eng
say,1,eng
makes,1,eng
massively,2,eng
stalked,1,eng
throughout,1,eng
yet,1,eng
again,2,eng
lay,4,eng
usual,1,eng
tremendously,2,eng
brilliant,1,eng
somewhat,3,eng
expeditiously,1,eng
bounded,1,eng
undefended,2,eng
The,4,eng
tweeting,1,eng
insufficiently,2,eng
loud,1,eng
alarm,1,eng
tight,3,eng
hear,1,eng
dwelling,3,eng
nowhere,1,eng
seen,1,eng
either,1,eng
cast,2,eng
devouring,1,eng
jaws,1,eng
gobbled,1,eng
immediately,1,eng
mercifully,2,eng
illustrated,1,eng
here,2,eng
having,7,eng
returned,1,eng
expidition,1,eng
reason,1,eng
lunchtime,1,eng
snack,1,eng
spread,1,eng
fresh,1,eng
baked,1,eng
bought,1,eng
market,1,eng
side,1,eng
apparently,2,eng
bouquet,1,eng
collected,3,eng
sauntering,1,eng
customarily,1,eng
crept,3,eng
under,2,eng
interested,1,eng
alarmed,1,eng
offended,1,eng
interior,1,eng
decor,1,eng
flower,3,eng
pot,3,eng
cat,3,eng
evidence,1,eng
picture,2,eng
available,1,eng
ball,1,eng
yarn,1,eng
undamaged,1,eng
claws,1,eng
why,3,eng
rampant,1,eng
however,1,eng
family,3,eng
balance,1,eng
tune,1,eng
mind,1,eng
intent,1,eng
setting,1,eng
quietly,1,eng
notice,1,eng
purest,1,eng
intentions,1,eng
devour,1,eng
devoured,1,eng
impatient,1,eng
share,3,eng
delicious,1,eng
want,1,eng
any,1,eng
ten,1,eng
minutes,1,eng
enought,2,eng
snuck,1,eng
close,1,eng
sort,1,eng
wondering,2,eng
developed,1,eng
ear,1,eng
hair,1,eng
sudden,4,eng
startled,1,eng
leapt,2,eng
dashed,2,eng
aside,1,eng
nightstand,1,eng
chased,2,eng
superhero,1,eng
allow,1,eng
escape,1,eng
two,1,eng
legs,1,eng
summoned,1,eng
wildlife,3,eng
evidenced,1,eng
lying,2,eng
standing,2,eng
stand,1,eng
find,2,eng
hunting,2,eng
sensible,1,eng
door,2,eng
gorged,1,eng
sated,2,eng
snoring,1,eng
hazard,1,eng
merrily,1,eng
ticks,1,eng
hippopatomasuses,1,eng
think,1,eng
happen,1,eng
come,2,eng
defense,1,eng
neighbors,1,eng
against,1,eng
treacherous,1,eng
knew,2,eng
dwelled,1,eng
environs,1,eng
goodness,2,eng
movie,1,eng
Alien,1,eng
conceptualize,1,eng
despite,1,eng
weaponry,1,eng
huntsman,3,eng
able,4,eng
use,7,eng
knitting,3,eng
sheers,1,eng
dainty,1,eng
shears,1,eng
convenient,1,eng
perfom,1,eng
quick,1,eng
surgery,2,eng
rescue,2,eng
glee,2,eng
magically,2,eng
cleaned,1,eng
entrails,1,eng
such,3,eng
blissfully,1,eng
snoozing,1,eng
realize,3,eng
goes,1,eng
whatever,1,eng
enough,1,eng
sedative,1,eng
should,1,eng
patented,1,eng
drug,1,eng
company,1,eng
oh,2,eng
order,2,eng
lack,1,eng
filling,1,eng
rather,1,eng
landscaping,3,eng
garden,1,eng
Not,1,eng
mention,1,eng
fact,3,eng
neighbor,1,eng
eyesore,1,eng
rid,1,eng
frankly,1,eng
persuaded,1,eng
yard,1,eng
hours,1,eng
last,2,eng
keeping,1,eng
darn,1,eng
assumption,1,eng
fur,1,eng
seam,1,eng
humans,1,eng
pleased,1,eng
themselves,1,eng
felling,1,eng
bloated,2,eng
chortled,1,eng
mightily,1,eng
shrubbery,1,eng
stagger,1,eng
perplexed,1,eng
seem,1,eng
inclined,1,eng
do,2,eng
unsure,1,eng
tender,2,eng
lady,1,eng
unsettlingly,1,eng
lumbered,1,eng
gastrointestinally,1,eng
unhappy,1,eng
hopes,1,eng
getting,2,eng
soem,1,eng
wash,1,eng
antacids,1,eng
slowly,1,eng
digest,1,eng
appaling,1,eng
landscape,1,eng
siad,1,eng
ice,1,eng
cream,1,eng
I,1,eng
suppose,1,eng
larger,1,eng
stable,1,eng
dogs,1,eng
party,1,eng
celebration,2,eng
rescuing,1,eng
particularly,1,eng
far,1,eng
uncomfortable,1,eng
fasioned,1,eng
shoes,1,eng
bid,1,eng
ago,3,eng
met,2,eng
visited,3,eng
planning,2,eng
fun,2,eng
singing,2,eng
m,3,eng
village,2,eng
destination,2,eng
pick,3,eng
food,5,eng
wondered,3,eng
became,2,eng
frightened,2,eng
tried,4,eng
attack,2,eng
succesful,1,eng
until,2,eng
letting,2,eng
fool,2,eng
excited,4,eng
kinda,2,eng
laughing,2,eng
woodsmen,2,eng
kitchen,1,eng
enjoying,1,eng
starts,1,eng
journey,1,eng
attempted,2,eng
attempts,1,eng
fear,1,eng
happening,1,eng
advantage,1,eng
horrified,1,eng
finished,1,eng
walks,2,eng
does,2,eng
replaced,1,eng
She,1,eng
bedside,2,eng
gesture,1,eng
goodwill,1,eng
suspiciously,1,eng
curiously,1,eng
speak,2,eng
keep,1,eng
none,1,eng
wiser,1,eng
suprised,1,eng
earlier,1,eng
knocked,2,eng
satisified,1,eng
hearing,1,eng
making,1,eng
noise,1,eng
pulled,1,eng
completely,1,eng
unharmed,1,eng
celebrate,1,eng
body,1,eng
slept,1,eng
skills,2,eng
gathering,2,eng
prepared,1,eng
stitch,1,eng
closed,1,eng
wakes,1,eng
due,1,eng
large,1,eng
amount,1,eng
struggled,1,eng
stay,1,eng
afloat,1,eng
wished,1,eng
together,2,eng
thing,1,eng
aroung,1,eng
successful,1,eng
somehow,2,eng
asked,2,eng
pack,1,eng
following,3,eng
sneak,2,eng
unfortunately,2,eng
closet,1,eng
jar,1,eng
chat,1,eng
bit,1,eng
more,1,eng
confused,1,eng
luckily,2,eng
teach,2,eng
lesson,2,eng
exciting,1,eng
kindly,1,eng
offered,1,eng
alone,1,eng
somewhere,1,eng
dancing,2,eng
spend,1,eng
afternoon,1,eng
spending,1,eng
bye,2,eng
headed,1,eng
fought,1,eng
climbed,1,eng
pretended,1,eng
sickly,1,eng
different,1,eng
your,1,eng
He,1,eng
swallowed,1,eng
whole,1,eng
laid,2,eng
couch,1,eng
fat,1,eng
rubbed,1,eng
sat,1,eng
pecked,1,eng
running,1,eng
bodies,1,eng
tickled,1,eng
anymore,1,eng
cook,1,eng
save,1,eng
life,2,eng
father,1,eng
thanks,1,eng
saving,1,eng
visiting,1,eng
stalking,1,eng
straw,1,eng
stone,1,eng
placed,2,eng
perched,1,eng
chipmunks,1,eng
