word,frequency,language
escondió,2,spa
nieta,1,spa
escopeta,1,spa
llenaron,1,spa
cuerpo,1,spa
regreso,1,spa
story,1,eng
morning,1,eng
tradition,1,eng
family,1,eng
long,2,eng
grandmothers,1,eng
grandparents,1,eng
every,1,eng
weekend,1,eng
sneak,1,eng
trees,1,eng
whiler,1,eng
third,2,eng
distracted,3,eng
giving,1,eng
place,1,eng
successfully,1,eng
waited,3,eng
enter,1,eng
choosing,1,eng
kind,1,eng
surpised,1,eng
sudden,1,eng
eated,1,eng
alive,1,eng
guy,3,eng
windows,1,eng
pond,2,eng
drowned,2,eng
hour,1,eng
wine,2,eng
bunny,1,eng
squirrel,1,eng
Big,2,eng
Bad,2,eng
Wolf,3,eng
mice,1,eng
question,1,eng
except,1,eng
everywhere,1,eng
bake,1,eng
somebody,1,eng
frutas,1,spa
perseguida,1,spa
leñador,1,spa
pasar,1,spa
revsió,1,spa
manta,1,spa
habido,1,spa
dormía,1,spa
diera,1,spa
habían,1,spa
saco,1,spa
rio,1,spa
estanque,1,spa
allá,1,spa
call,1,eng
ill,1,eng
another,1,eng
swallowed,1,eng
pretended,1,eng
recognized,1,eng
snout,1,eng
figured,1,eng
seen,1,eng
threw,2,eng
river,2,eng
recibió,2,spa
tarjeta,1,spa
mande,1,spa
cerrado,1,spa
callecita,1,spa
correteando,1,spa
trabajador,1,spa
llegaría,1,spa
enfermo,1,spa
da,1,spa
tarta,3,spa
pidiendo,1,spa
varias,1,spa
intentando,1,spa
hacha,1,spa
cojiendo,1,spa
rotas,1,spa
scares,1,eng
runs,1,eng
uhm,1,eng
cool,1,eng
elementary,1,eng
chaqueta,1,spa
saludan,1,spa
continua,1,spa
entrada,1,spa
realiza,1,spa
nurmal,1,spa
humanos,1,spa
surpresa,1,spa
humano,1,spa
mudo,1,spa
rescua,1,spa
ayudan,2,spa
despierta,1,spa
estómigo,1,spa
blind,1,eng
pajarito,1,spa
rosado,1,spa
pretendiendo,1,spa
debajo,1,spa
sorprendido,1,spa
trataba,1,spa
rompió,1,spa
iban,2,spa
verdad,1,spa
despertió,1,spa
pesadas,1,spa
celebraron,1,spa
continues,1,eng
realizing,1,eng
unhuman,1,eng
unhumanlike,1,eng
helping,1,eng
struggling,1,eng
collect,1,eng
surprise,1,eng
quick,1,eng
enough,1,eng
grabs,1,eng
leaned,1,eng
pulled,1,eng
packing,1,eng
packed,1,eng
bucket,1,eng
never,1,eng
tell,1,eng
supposed,1,eng
Ridiing,1,eng
responded,1,eng
hill,1,eng
faster,1,eng
slow,1,eng
meet,1,eng
grandmda,1,eng
gobbled,2,eng
putted,1,eng
lay,1,eng
sat,1,eng
close,1,eng
self,1,eng
search,1,eng
satisfied,1,eng
men,2,eng
needle,2,eng
move,1,eng
accident,1,eng
yelled,1,eng
crazy,1,eng
thankfully,1,eng
