word,frequency,language
colorado,1,spa
este,2,spa
cuento,2,spa
ha,2,spa
acabado,1,spa
esta,1,spa
visitar,4,spa
despide,1,spa
llena,7,spa
golosinas,1,spa
encuentra,2,spa
hay,2,spa
ve,2,spa
llega,1,spa
antes,3,spa
recoge,1,spa
come,2,eng
pueda,1,spa
llegar,1,spa
entra,3,spa
saber,1,spa
está,8,spa
da,2,spa
extraño,1,spa
sí,4,spa
escucharte,1,spa
mejor,3,spa
boca,2,spa
grande,1,spa
comerte,1,spa
eso,3,spa
tiene,2,spa
panza,7,spa
sé,2,spa
mata,3,spa
vamos,1,spa
saca,1,spa
guata,3,spa
sigue,1,spa
dormido,2,spa
engañarlo,1,spa
ponen,1,spa
cierran,1,spa
yo,1,spa
digo,1,spa
estómago,7,spa
sabe,1,spa
pesado,1,spa
mucha,1,spa
va,3,spa
cae,1,spa
quedan,1,spa
contentas,1,spa
hasta,1,spa
próxima,1,spa
vez,3,spa
venga,1,spa
okay,12,eng
uhm,2,spa
and,133,eng
i,2,eng
realized,3,eng
that,21,spa
this,3,spa
is,12,eng
cake,2,eng
so,20,spa
grandma,49,eng
celebrating,2,eng
little,13,eng
girl,12,eng
the,206,eng
birthday,3,eng
today,2,eng
she,33,spa
wanted,5,eng
to,78,eng
visit,4,eng
her,63,eng
grandmother,16,eng
for,13,eng
put,14,eng
some,8,eng
things,1,eng
on,7,eng
basket,5,spa
give,1,eng
said,8,eng
goodbye,11,eng
mom,6,eng
went,13,eng
into,6,eng
forest,8,eng
just,2,eng
walked,6,spa
through,2,spa
without,2,eng
realizing,1,eng
wolf,63,eng
was,51,eng
around,3,spa
it,9,eng
got,10,eng
house,14,eng
before,2,eng
when,5,spa
he,36,eng
there,8,spa
ate,6,eng
arrived,4,spa
at,6,eng
all,6,eng
goodies,2,eng
cookies,2,spa
flowers,11,eng
table,4,eng
then,12,eng
in,29,eng
bed,12,eng
not,2,eng
suddenly,4,eng
very,8,eng
surprised,3,spa
see,3,eng
how,4,eng
big,8,eng
those,1,eng
ears,4,eng
were,11,eng
you,2,eng
have,2,eng
yeah,1,eng
mouth,1,eng
eat,14,eng
too,4,eng
because,5,eng
both,2,eng
until,1,eng
man,10,eng
came,7,eng
saw,5,eng
hunter,7,spa
helped,2,eng
them,4,eng
out,15,eng
of,22,eng
stomach,10,eng
they,11,eng
happy,6,eng
together,1,eng
again,4,eng
had,12,spa
something,2,eng
find,1,eng
stones,3,eng
closed,1,eng
with,20,eng
needle,1,eng
felt,2,eng
weird,1,eng
thirsty,2,eng
found,3,eng
fountain,2,eng
drink,3,spa
water,5,spa
falls,1,eng
onto,1,eng
never,2,eng
be,2,eng
seen,1,eng
visitó,2,spa
abuela,16,spa
caminando,4,spa
fuera,1,spa
siguió,1,spa
trajo,2,spa
sabía,1,spa
espantó,1,spa
hombre,9,spa
puerta,1,spa
tratar,1,spa
ayudarla,1,spa
mató,2,spa
sacó,3,spa
llenó,1,spa
afuera,2,spa
ellos,2,spa
rieron,1,spa
despidió,2,spa
regresó,1,spa
campo,1,spa
cuidada,1,spa
señor,2,spa
fin,3,spa
story,1,eng
Red,52,eng
Riding,51,eng
Hood,49,eng
thinking,1,eng
about,2,eng
visiting,1,eng
decided,3,eng
get,5,eng
picnic,1,eng
full,6,eng
bye,2,eng
as,4,eng
down,4,eng
sandy,1,eng
road,1,eng
nearby,1,eng
who,11,spa
hungry,3,eng
but,5,spa
Little,40,eng
know,1,eng
behind,3,eng
trying,4,spa
catch,1,eng
knew,1,eng
would,3,eng
chasing,1,eng
after,4,eng
stopped,1,eng
pick,1,eng
hat,2,eng
arranged,1,eng
lunch,1,eng
noticing,1,eng
over,2,eng
say,5,eng
hi,1,eng
started,8,eng
seeing,1,eng
looked,1,eng
different,2,eng
eyes,1,eng
jumped,3,eng
dressed,3,eng
nightgown,1,eng
scared,5,eng
knocked,3,eng
food,7,eng
tried,3,eng
run,2,eng
away,3,eng
lay,1,eng
tired,1,eng
eating,1,eng
much,1,eng
quietly,1,eng
dog,4,spa
gun,2,eng
saved,2,spa
day,3,eng
killed,1,eng
able,2,eng
rescue,2,eng
by,4,spa
cutting,1,eng
open,2,eng
outside,1,eng
collected,1,eng
bunch,1,eng
rocks,8,spa
back,2,eng
sewed,1,eng
him,5,spa
up,5,eng
Hunter,1,eng
thought,2,eng
funny,1,eng
walking,3,eng
belly,9,eng
home,3,spa
make,1,eng
sure,1,eng
safety,1,eng
waved,4,spa
lived,1,eng
also,1,eng
liked,1,eng
gave,1,eng
red,7,eng
hood,6,eng
name,1,eng
one,3,eng
go,2,eng
sick,1,eng
took,1,eng
along,1,eng
way,1,eng
passed,2,eng
mean,1,eng
being,1,eng
chased,1,eng
angry,1,eng
woodsman,3,eng
like,2,eng
while,4,spa
busy,1,eng
picking,2,eng
clothes,1,eng
hidded,1,eng
notice,2,eng
closer,1,eng
pointing,1,eng
these,1,eng
differences,1,eng
pyjamas,1,eng
hearing,1,eng
screams,1,eng
appeared,1,eng
where,2,eng
used,2,eng
scissors,1,eng
cut,2,eng
filled,1,eng
stomache,5,eng
which,1,eng
sew,2,eng
woke,2,eng
ran,1,eng
towards,1,eng
well,4,eng
watched,1,eng
weight,1,eng
drown,1,eng
woods,1,eng
promised,1,eng
ever,1,eng
talk,2,eng
wolves,1,eng
end,1,eng
um,1,spa
caperucita,12,spa
vivía,2,spa
cumpleaños,1,spa
mandó,2,spa
cesta,1,spa
frutas,1,spa
panes,2,spa
camino,2,spa
topó,1,spa
quería,5,spa
comer,7,spa
leñador,7,spa
listo,2,spa
defenderla,1,spa
escapó,1,spa
quedaba,1,spa
llevarlas,2,spa
encontró,2,spa
rellenita,1,spa
llegó,8,spa
notó,2,spa
ahí,7,spa
tanto,2,spa
poner,2,spa
luego,7,spa
velada,1,spa
poco,1,spa
confundida,1,spa
acercó,1,spa
mal,2,spa
salta,1,spa
trata,1,spa
comerse,7,spa
logró,1,spa
comérsela,2,spa
bien,5,spa
hinchado,1,spa
ese,1,spa
momento,2,spa
ya,3,spa
ahora,2,spa
escopeta,1,spa
pegó,2,spa
buen,1,spa
tiro,2,spa
tijeras,2,spa
salvó,2,spa
ah,1,spa
simplemente,1,spa
cogió,1,spa
ayudó,3,spa
llenaron,1,spa
lista,1,spa
coserla,1,spa
sintió,1,spa
súper,2,spa
hacia,1,spa
dice,2,spa
donde,2,spa
seguro,1,spa
ahogó,1,spa
acabó,1,spa
feliz,1,spa
volver,1,spa
llevó,2,spa
cosas,1,spa
correr,3,spa
base,1,spa
Rojo,1,spa
hablar,2,spa
escondió,1,spa
debajo,1,spa
cobijas,1,spa
pretendiendo,1,spa
ser,1,spa
catar,1,spa
ayudar,1,spa
estuvieron,1,spa
dejaron,1,spa
probably,1,eng
frozen,1,eng
going,2,eng
fastforward,1,eng
slides,1,eng
we,1,eng
excuse,1,eng
Zoom,1,eng
dear,1,eng
seems,1,eng
harsh,1,eng
my,1,eng
gosh,1,eng
día,1,spa
botella,1,spa
hambriento,1,spa
matar,3,spa
recogió,1,spa
quiso,2,spa
recogido,1,spa
florero,1,spa
vino,3,spa
pensaba,1,spa
solo,1,spa
escaparse,1,spa
alguien,1,spa
cortar,1,spa
quisieron,1,spa
meterlas,1,spa
hilo,1,spa
aguja,1,spa
veo,1,spa
gente,1,spa
riendo,2,spa
estaban,3,spa
buscando,1,spa
quedó,1,spa
did,2,eng
freeze,1,eng
left,4,spa
holding,1,eng
grapes,2,spa
bread,1,eng
close,1,eng
meanwhile,2,eng
inside,5,spa
putting,2,eng
vase,3,eng
setting,1,eng
asking,1,eng
doing,1,eng
off,1,eng
everything,1,eng
lumberjacks,1,eng
guy,1,eng
work,1,eng
pistol,1,eng
noticed,1,eng
safe,1,eng
feed,2,eng
pile,1,eng
coal,2,eng
his,7,eng
hot,1,eng
from,2,eng
everyone,1,eng
laughing,2,eng
look,1,eng
wanna,5,eng
want,5,eng
stay,2,eng
waiting,1,eng
prepare,1,eng
pretend,2,eng
blanket,1,eng
try,1,eng
kill,1,eng
bring,1,eng
sleeping,2,eng
think,1,eng
grandmas,1,eng
excited,2,spa
prancing,2,spa
maybe,1,spa
even,1,spa
dancing,1,spa
clapped,1,spa
mother,1,spa
hand,1,spa
treats,1,spa
bottle,1,spa
soft,1,spa
startled,1,spa
plenty,1,spa
animals,1,spa
gotten,1,spa
ahead,1,spa
riding,5,eng
picked,1,spa
planned,1,spa
glass,1,spa
set,1,spa
laying,2,eng
eaten,1,spa
throat,1,spa
brought,2,eng
or,1,spa
rifle,1,spa
help,2,eng
save,1,spa
taken,1,spa
grabbed,1,spa
could,1,spa
sink,1,spa
laughed,1,spa
Litle,1,spa
leaving,2,eng
despidiendo,3,spa
feroz,7,spa
vistió,1,spa
engañarla,1,spa
hablando,1,spa
cara,2,spa
pronto,2,spa
queriéndose,1,spa
asustada,2,spa
echó,1,spa
tragado,1,spa
aquí,1,spa
están,2,spa
celebrando,1,spa
salvo,1,spa
privado,1,spa
tanta,1,spa
quiere,1,spa
dar,1,spa
rocas,1,spa
junto,1,spa
riéndose,2,spa
carcajadas,1,spa
disfrutando,1,spa
contento,1,spa
danced,1,eng
door,1,eng
placed,1,eng
touched,1,eng
everybody,1,eng
laugh,1,eng
show,1,eng
new,1,eng
cape,1,eng
lady,1,eng
following,1,eng
followed,1,eng
start,1,eng
talking,1,eng
gadnmother,1,eng
hiding,1,eng
underneath,1,eng
sheets,1,eng
jump,1,eng
opened,1,eng
helping,1,eng
screaming,1,eng
heavy,1,eng
bushes,1,eng
enseñó,1,spa
rojo,1,spa
recoger,1,spa
llevarle,1,spa
personas,1,spa
perseguía,1,spa
miró,2,spa
seguir,1,spa
dónde,1,spa
intentó,1,spa
intentando,1,spa
disfrazó,2,spa
preparando,1,spa
tapando,1,spa
reconociera,1,spa
comenzó,2,spa
saltó,1,spa
panzón,2,spa
echado,1,spa
coser,1,spa
pesaba,1,spa
mucho,3,spa
espiando,1,spa
desde,1,spa
esquina,1,spa
iban,1,spa
les,1,spa
ir,1,spa
sigo,1,spa
llevársela,1,spa
caminó,1,spa
tiempo,1,spa
atrás,1,spa
esperando,1,spa
apropiado,1,spa
metió,1,spa
preguntó,1,spa
grandotas,1,spa
respondió,2,spa
oírte,1,spa
abrirle,1,spa
contentos,1,spa
