word,frequency,language
rápido,1,spa
atrapó,1,spa
ropero,1,spa
oso,3,spa
vuelve,1,spa
mató,2,spa
puras,2,spa
lleno,1,spa
chaleco,1,spa
rojo,1,spa
hacían,1,spa
uno,1,spa
cena,1,spa
daba,1,spa
algunas,1,spa
asustada,1,spa
pensaba,1,spa
pudieran,1,spa
todos,4,spa
llenando,1,spa
final,1,spa
cocinar,2,spa
primero,1,spa
antes,1,spa
ropa,1,spa
destapar,1,spa
dejaba,1,spa
corrió,2,spa
señor,5,spa
matar,4,spa
gordo,2,spa
flaco,1,spa
aguja,1,spa
riendo,1,spa
tenían,1,spa
caperucita,18,spa
cumplía,1,spa
años,1,spa
mama,1,spa
llevar,1,spa
destrás,1,spa
cazado,1,spa
vestida,1,spa
abuelite,1,spa
alguien,1,spa
escondieron,1,spa
vieron,1,spa
dolía,1,spa
perrito,1,spa
queda,1,spa
visitó,1,spa
acostó,1,spa
florero,1,spa
andaba,1,spa
perseguirla,1,spa
logró,1,spa
acosturaron,1,spa
pesada,1,spa
seguir,1,spa
tazón,1,spa
haciéndose,1,spa
cumpleaños,1,spa
dos,1,spa
hicieron,1,spa
envió,1,spa
dado,1,spa
agachó,1,spa
sirvió,1,spa
agarrado,1,spa
esos,1,spa
preguntas,1,spa
bueno,1,spa
disparó,1,spa
ayudaron,1,spa
agarrar,1,spa
demasiada,1,spa
demás,1,spa
adentro,2,spa
tomaba,1,spa
pesaban,1,spa
ahogar,1,spa
Capelucita,6,spa
comiendo,1,spa
atacar,3,spa
agarraba,1,spa
entrar,2,spa
pueso,1,spa
atacaba,1,spa
sorprendió,1,spa
tiró,1,spa
piedra,1,spa
van,1,spa
seguirlos,1,spa
ese,1,spa
corretear,1,spa
cortaron,1,spa
traía,1,spa
llevando,1,spa
canasto,1,spa
xx,1,spa
dió,2,spa
atras,1,spa
recogiendo,1,spa
comía,1,spa
darse,1,spa
despues,1,spa
padre,2,spa
entrando,1,spa
papá,3,spa
diciendo,1,spa
metiendo,1,spa
pasaba,1,spa
saludando,1,spa
yendose,1,spa
rumbo,1,spa
entretuvo,1,spa
malo,1,spa
agüita,1,spa
cómo,1,spa
dando,1,spa
robo,1,spa
llenaron,1,spa
agradeció,1,spa
